Fri Mar 27 12:05:01 PDT 2020 - start
* # of countries 175
99/176 - Belarus - last value from 2020-3-26 with 86 cases, 0 deaths, 29 recovered, 57 active cases.
100/176 - West Bank and Gaza - last value from 2020-3-26 with 84 cases, 1 deaths, 17 recovered, 66 active cases.
101/176 - Mauritius - last value from 2020-3-26 with 81 cases, 2 deaths, 0 recovered, 79 active cases.
102/176 - Georgia - last value from 2020-3-26 with 79 cases, 0 deaths, 11 recovered, 68 active cases.
103/176 - Cameroon - last value from 2020-3-26 with 75 cases, 1 deaths, 2 recovered, 72 active cases.
104/176 - Uzbekistan - last value from 2020-3-26 with 75 cases, 0 deaths, 0 recovered, 75 active cases.
105/176 - Kosovo - last value from 2020-3-26 with 71 cases, 1 deaths, 0 recovered, 70 active cases.
106/176 - Montenegro - last value from 2020-3-26 with 69 cases, 1 deaths, 0 recovered, 68 active cases.
107/176 - Cuba - last value from 2020-3-26 with 67 cases, 2 deaths, 1 recovered, 64 active cases.
108/176 - Nigeria - last value from 2020-3-26 with 65 cases, 1 deaths, 2 recovered, 62 active cases.
109/176 - Trinidad and Tobago - last value from 2020-3-26 with 65 cases, 1 deaths, 0 recovered, 64 active cases.
110/176 - Liechtenstein - last value from 2020-3-26 with 56 cases, 0 deaths, 0 recovered, 56 active cases.
111/176 - Honduras - last value from 2020-3-26 with 52 cases, 1 deaths, 0 recovered, 51 active cases.
112/176 - Congo (Kinshasa) - last value from 2020-3-26 with 51 cases, 3 deaths, 0 recovered, 48 active cases.
113/176 - Rwanda - last value from 2020-3-26 with 50 cases, 0 deaths, 0 recovered, 50 active cases.
114/176 - Bangladesh - last value from 2020-3-26 with 44 cases, 5 deaths, 11 recovered, 28 active cases.
115/176 - Kyrgyzstan - last value from 2020-3-26 with 44 cases, 0 deaths, 0 recovered, 44 active cases.
116/176 - Bolivia - last value from 2020-3-26 with 43 cases, 0 deaths, 0 recovered, 43 active cases.
117/176 - Paraguay - last value from 2020-3-26 with 41 cases, 3 deaths, 0 recovered, 38 active cases.
118/176 - Monaco - last value from 2020-3-26 with 33 cases, 0 deaths, 1 recovered, 32 active cases.
119/176 - Kenya - last value from 2020-3-26 with 31 cases, 1 deaths, 1 recovered, 29 active cases.
120/176 - Jamaica - last value from 2020-3-26 with 26 cases, 1 deaths, 2 recovered, 23 active cases.
121/176 - Guatemala - last value from 2020-3-26 with 25 cases, 1 deaths, 4 recovered, 20 active cases.
122/176 - Madagascar - last value from 2020-3-26 with 23 cases, 0 deaths, 0 recovered, 23 active cases.
123/176 - Togo - last value from 2020-3-26 with 23 cases, 0 deaths, 1 recovered, 22 active cases.
124/176 - Barbados - last value from 2020-3-26 with 18 cases, 0 deaths, 0 recovered, 18 active cases.
125/176 - Zambia - last value from 2020-3-26 with 16 cases, 0 deaths, 0 recovered, 16 active cases.
126/176 - Uganda - last value from 2020-3-26 with 14 cases, 0 deaths, 0 recovered, 14 active cases.
127/176 - El Salvador - last value from 2020-3-26 with 13 cases, 0 deaths, 0 recovered, 13 active cases.
128/176 - Maldives - last value from 2020-3-26 with 13 cases, 0 deaths, 8 recovered, 5 active cases.
129/176 - Tanzania - last value from 2020-3-26 with 13 cases, 0 deaths, 0 recovered, 13 active cases.
130/176 - Equatorial Guinea - last value from 2020-3-26 with 12 cases, 0 deaths, 0 recovered, 12 active cases.
131/176 - Ethiopia - last value from 2020-3-26 with 12 cases, 0 deaths, 0 recovered, 12 active cases.
132/176 - Djibouti - last value from 2020-3-26 with 11 cases, 0 deaths, 0 recovered, 11 active cases.
133/176 - Mongolia - last value from 2020-3-26 with 11 cases, 0 deaths, 0 recovered, 11 active cases.
