Tue Mar 31 18:05:01 PDT 2020 - start
* # of countries 180
100/181 - Sri Lanka - last value from 2020-3-31 with 143 cases, 2 deaths, 17 recovered, 124 active cases.
101/181 - Honduras - last value from 2020-3-31 with 141 cases, 7 deaths, 3 recovered, 131 active cases.
102/181 - Nigeria - last value from 2020-3-31 with 135 cases, 2 deaths, 8 recovered, 125 active cases.
103/181 - Venezuela - last value from 2020-3-31 with 135 cases, 3 deaths, 39 recovered, 93 active cases.
104/181 - Brunei - last value from 2020-3-31 with 129 cases, 1 deaths, 45 recovered, 83 active cases.
105/181 - West Bank and Gaza - last value from 2020-3-31 with 119 cases, 1 deaths, 18 recovered, 100 active cases.
106/181 - Kosovo - last value from 2020-3-31 with 112 cases, 1 deaths, 6 recovered, 105 active cases.
107/181 - Georgia - last value from 2020-3-31 with 110 cases, 0 deaths, 21 recovered, 89 active cases.
108/181 - Cambodia - last value from 2020-3-31 with 109 cases, 0 deaths, 23 recovered, 86 active cases.
109/181 - Montenegro - last value from 2020-3-31 with 109 cases, 2 deaths, 0 recovered, 107 active cases.
110/181 - Bolivia - last value from 2020-3-31 with 107 cases, 6 deaths, 0 recovered, 101 active cases.
111/181 - Kyrgyzstan - last value from 2020-3-31 with 107 cases, 0 deaths, 3 recovered, 104 active cases.
112/181 - Congo (Kinshasa) - last value from 2020-3-31 with 98 cases, 8 deaths, 2 recovered, 88 active cases.
113/181 - Trinidad and Tobago - last value from 2020-3-31 with 87 cases, 3 deaths, 1 recovered, 83 active cases.
114/181 - Rwanda - last value from 2020-3-31 with 75 cases, 0 deaths, 0 recovered, 75 active cases.
115/181 - Liechtenstein - last value from 2020-3-31 with 68 cases, 0 deaths, 0 recovered, 68 active cases.
116/181 - Paraguay - last value from 2020-3-31 with 65 cases, 3 deaths, 1 recovered, 61 active cases.
117/181 - Kenya - last value from 2020-3-31 with 59 cases, 1 deaths, 1 recovered, 57 active cases.
118/181 - Madagascar - last value from 2020-3-31 with 57 cases, 0 deaths, 0 recovered, 57 active cases.
119/181 - Monaco - last value from 2020-3-31 with 52 cases, 1 deaths, 2 recovered, 49 active cases.
120/181 - Bangladesh - last value from 2020-3-31 with 51 cases, 5 deaths, 25 recovered, 21 active cases.
