,date,area,cases,new_cases,deaths,new_deaths
1492,2020-06-03,NL,261,0.0,3,0.0
1493,2020-06-04,NL,261,0.0,3,0.0
1494,2020-06-05,NL,261,0.0,3,0.0
1495,2020-06-06,NL,261,0.0,3,0.0
1496,2020-06-07,NL,261,0.0,3,0.0
1497,2020-06-08,NL,261,0.0,3,0.0
1498,2020-06-09,NL,261,0.0,3,0.0
1499,2020-06-10,NL,261,0.0,3,0.0
1500,2020-06-11,NL,261,0.0,3,0.0
1501,2020-06-12,NL,261,0.0,3,0.0
1502,2020-06-13,NL,261,0.0,3,0.0
1503,2020-06-14,NL,261,0.0,3,0.0
1504,2020-06-15,NL,261,0.0,3,0.0
1505,2020-06-16,NL,261,0.0,3,0.0
1506,2020-06-17,NL,261,0.0,3,0.0
1507,2020-06-18,NL,261,0.0,3,0.0
1508,2020-06-19,NL,261,0.0,3,0.0
1509,2020-06-20,NL,261,0.0,3,0.0
1510,2020-06-21,NL,261,0.0,3,0.0
1511,2020-06-22,NL,261,0.0,3,0.0
1512,2020-06-23,NL,261,0.0,3,0.0
1513,2020-06-24,NL,261,0.0,3,0.0
1514,2020-06-25,NL,261,0.0,3,0.0
1515,2020-06-26,NL,261,0.0,3,0.0
1516,2020-06-27,NL,261,0.0,3,0.0
1517,2020-06-28,NL,261,0.0,3,0.0
1518,2020-06-29,NL,261,0.0,3,0.0
1519,2020-06-30,NL,261,0.0,3,0.0
1520,2020-07-01,NL,261,0.0,3,0.0
1521,2020-07-02,NL,261,0.0,3,0.0
1522,2020-07-03,NL,261,0.0,3,0.0
1523,2020-07-04,NL,261,0.0,3,0.0
1524,2020-07-05,NL,261,0.0,3,0.0
1525,2020-07-06,NL,261,0.0,3,0.0
1526,2020-07-07,NL,261,0.0,3,0.0
1527,2020-07-08,NL,261,0.0,3,0.0
1528,2020-07-09,NL,261,0.0,3,0.0
1529,2020-07-10,NL,262,1.0,3,0.0
1530,2020-07-11,NL,262,0.0,3,0.0
1531,2020-07-12,NL,262,0.0,3,0.0
1532,2020-07-13,NL,262,0.0,3,0.0
1533,2020-07-14,NL,262,0.0,3,0.0
1534,2020-07-15,NL,262,0.0,3,0.0
1535,2020-07-16,NL,262,0.0,3,0.0
1536,2020-07-17,NL,262,0.0,3,0.0
1537,2020-07-18,NL,262,0.0,3,0.0
1538,2020-07-19,NL,262,0.0,3,0.0
1539,2020-07-20,NL,262,0.0,3,0.0
1540,2020-07-21,NL,263,1.0,3,0.0
1541,2020-07-22,NL,264,1.0,3,0.0
1542,2020-07-23,NL,264,0.0,3,0.0
1543,2020-07-24,NL,265,1.0,3,0.0
1544,2020-07-25,NL,265,0.0,3,0.0
1545,2020-07-26,NL,266,1.0,3,0.0
1546,2020-07-27,NL,266,0.0,3,0.0
1547,2020-07-28,NL,266,0.0,3,0.0
1548,2020-07-29,NL,266,0.0,3,0.0
1549,2020-07-30,NL,266,0.0,3,0.0
1550,2020-07-31,NL,266,0.0,3,0.0
1551,2020-08-01,NL,266,0.0,3,0.0
1552,2020-08-02,NL,266,0.0,3,0.0
1553,2020-08-03,NL,266,0.0,3,0.0
1554,2020-08-04,NL,266,0.0,3,0.0
1555,2020-08-05,NL,266,0.0,3,0.0
1556,2020-08-06,NL,266,0.0,3,0.0
1557,2020-08-07,NL,267,1.0,3,0.0
1558,2020-08-08,NL,267,0.0,3,0.0
1559,2020-08-09,NL,267,0.0,3,0.0
1560,2020-08-10,NL,268,1.0,3,0.0
1561,2020-08-11,NL,268,0.0,3,0.0
1562,2020-08-12,NL,268,0.0,3,0.0
1563,2020-08-13,NL,268,0.0,3,0.0
1564,2020-08-14,NL,268,0.0,3,0.0
1565,2020-08-15,NL,268,0.0,3,0.0
1566,2020-08-16,NL,268,0.0,3,0.0
1567,2020-08-17,NL,268,0.0,3,0.0
1568,2020-08-18,NL,268,0.0,3,0.0
1569,2020-08-19,NL,268,0.0,3,0.0
1570,2020-08-20,NL,268,0.0,3,0.0
1571,2020-08-21,NL,268,0.0,3,0.0
1572,2020-08-22,NL,268,0.0,3,0.0
1573,2020-08-23,NL,268,0.0,3,0.0
1574,2020-08-24,NL,268,0.0,3,0.0
1575,2020-08-25,NL,268,0.0,3,0.0
1576,2020-08-26,NL,268,0.0,3,0.0
1577,2020-08-27,NL,268,0.0,3,0.0
1578,2020-08-28,NL,269,1.0,3,0.0
1579,2020-08-29,NL,269,0.0,3,0.0
1580,2020-08-30,NL,269,0.0,3,0.0
1581,2020-08-31,NL,269,0.0,3,0.0
1582,2020-09-01,NL,269,0.0,3,0.0
1583,2020-09-02,NL,269,0.0,3,0.0
1584,2020-09-03,NL,269,0.0,3,0.0
1585,2020-09-04,NL,269,0.0,3,0.0
1586,2020-09-05,NL,270,1.0,3,0.0
1587,2020-09-06,NL,270,0.0,3,0.0
1588,2020-09-07,NL,270,0.0,3,0.0
1589,2020-09-08,NL,270,0.0,3,0.0
1590,2020-09-09,NL,270,0.0,3,0.0
1591,2020-09-10,NL,270,0.0,3,0.0
1592,2020-09-11,NL,270,0.0,3,0.0
1593,2020-09-12,NL,271,1.0,3,0.0
1594,2020-09-13,NL,271,0.0,3,0.0
1595,2020-09-14,NL,271,0.0,3,0.0
1596,2020-09-15,NL,271,0.0,3,0.0
1597,2020-09-16,NL,271,0.0,3,0.0
1598,2020-09-17,NL,271,0.0,3,0.0
1599,2020-09-18,NL,272,1.0,3,0.0
1600,2020-09-19,NL,272,0.0,3,0.0
1601,2020-09-20,NL,272,0.0,3,0.0
1602,2020-09-21,NL,272,0.0,3,0.0
1603,2020-09-22,NL,272,0.0,3,0.0
1604,2020-09-23,NL,272,0.0,3,0.0
1605,2020-09-24,NL,272,0.0,3,0.0
1606,2020-09-25,NL,272,0.0,3,0.0
1607,2020-09-26,NL,272,0.0,3,0.0
1608,2020-09-27,NL,273,1.0,3,0.0
1609,2020-09-28,NL,273,0.0,3,0.0
1610,2020-09-29,NL,273,0.0,3,0.0
1611,2020-09-30,NL,274,1.0,3,0.0
1612,2020-10-01,NL,275,1.0,3,0.0
1613,2020-10-02,NL,275,0.0,3,0.0
1614,2020-10-03,NL,276,1.0,4,1.0
1615,2020-10-04,NL,277,1.0,4,0.0
1616,2020-10-05,NL,277,0.0,4,0.0
1617,2020-10-06,NL,277,0.0,4,0.0
1618,2020-10-07,NL,277,0.0,4,0.0
1619,2020-10-08,NL,277,0.0,4,0.0
1620,2020-10-09,NL,279,2.0,4,0.0
1621,2020-10-10,NL,282,3.0,4,0.0
1622,2020-10-11,NL,282,0.0,4,0.0
1623,2020-10-12,NL,283,1.0,4,0.0
1624,2020-10-13,NL,283,0.0,4,0.0
1625,2020-10-14,NL,283,0.0,4,0.0
1626,2020-10-15,NL,284,1.0,4,0.0
1627,2020-10-16,NL,287,3.0,4,0.0
1628,2020-10-17,NL,287,0.0,4,0.0
1629,2020-10-18,NL,287,0.0,4,0.0
1630,2020-10-19,NL,287,0.0,4,0.0
1631,2020-10-20,NL,287,0.0,4,0.0
1632,2020-10-21,NL,287,0.0,4,0.0
1633,2020-10-22,NL,288,1.0,4,0.0
1634,2020-10-23,NL,288,0.0,4,0.0
1635,2020-10-24,NL,289,1.0,4,0.0
1636,2020-10-25,NL,290,1.0,4,0.0
1637,2020-10-26,NL,291,1.0,4,0.0
1638,2020-10-27,NL,291,0.0,4,0.0
1639,2020-10-28,NL,291,0.0,4,0.0
1640,2020-10-29,NL,291,0.0,4,0.0
1641,2020-10-30,NL,291,0.0,4,0.0
1642,2020-10-31,NL,291,0.0,4,0.0
1643,2020-11-01,NL,291,0.0,4,0.0
1644,2020-11-02,NL,291,0.0,4,0.0
1645,2020-11-03,NL,291,0.0,4,0.0
1646,2020-11-04,NL,292,1.0,4,0.0
1647,2020-11-05,NL,294,2.0,4,0.0
1648,2020-11-06,NL,294,0.0,4,0.0
1649,2020-11-07,NL,296,2.0,4,0.0
1650,2020-11-08,NL,296,0.0,4,0.0
1651,2020-11-09,NL,296,0.0,4,0.0
1652,2020-11-10,NL,296,0.0,4,0.0
1653,2020-11-11,NL,298,2.0,4,0.0
1654,2020-11-12,NL,298,0.0,4,0.0
1655,2020-11-13,NL,299,1.0,4,0.0
1656,2020-11-14,NL,301,2.0,4,0.0
1657,2020-11-15,NL,303,2.0,4,0.0
1658,2020-11-16,NL,303,0.0,4,0.0
1659,2020-11-17,NL,305,2.0,4,0.0
1660,2020-11-18,NL,307,2.0,4,0.0
1661,2020-11-19,NL,308,1.0,4,0.0
1662,2020-11-20,NL,311,3.0,4,0.0
1663,2020-11-21,NL,316,5.0,4,0.0
1664,2020-11-22,NL,319,3.0,4,0.0
1665,2020-11-23,NL,321,2.0,4,0.0
1666,2020-11-24,NL,323,2.0,4,0.0
1667,2020-11-25,NL,324,1.0,4,0.0
1668,2020-11-26,NL,327,3.0,4,0.0
1669,2020-11-27,NL,331,4.0,4,0.0
1670,2020-11-28,NL,333,2.0,4,0.0
1671,2020-11-29,NL,337,4.0,4,0.0
1672,2020-11-30,NL,338,1.0,4,0.0
1673,2020-12-01,NL,339,1.0,4,0.0
1674,2020-12-02,NL,340,1.0,4,0.0
1675,2020-12-03,NL,340,0.0,4,0.0
1676,2020-12-04,NL,343,3.0,4,0.0
1677,2020-12-05,NL,347,4.0,4,0.0
1678,2020-12-06,NL,351,4.0,4,0.0
1679,2020-12-07,NL,351,0.0,4,0.0
1680,2020-12-08,NL,352,1.0,4,0.0
1681,2020-12-09,NL,353,1.0,4,0.0
1682,2020-12-10,NL,354,1.0,4,0.0
1683,2020-12-11,NL,355,1.0,4,0.0
1684,2020-12-12,NL,357,2.0,4,0.0
1685,2020-12-13,NL,357,0.0,4,0.0
1686,2020-12-14,NL,358,1.0,4,0.0
1687,2020-12-15,NL,359,1.0,4,0.0
1688,2020-12-16,NL,364,5.0,4,0.0
1689,2020-12-17,NL,367,3.0,4,0.0
1690,2020-12-18,NL,372,5.0,4,0.0
1691,2020-12-19,NL,380,8.0,4,0.0
1692,2020-12-20,NL,382,2.0,4,0.0
1693,2020-12-21,NL,382,0.0,4,0.0
1694,2020-12-22,NL,383,1.0,4,0.0
1695,2020-12-23,NL,384,1.0,4,0.0
1696,2020-12-24,NL,384,0.0,4,0.0
1697,2020-12-25,NL,384,0.0,4,0.0
1698,2020-12-26,NL,384,0.0,4,0.0
1699,2020-12-27,NL,387,3.0,4,0.0
1700,2020-12-28,NL,389,2.0,4,0.0
1701,2020-12-29,NL,390,1.0,4,0.0
1702,2020-12-30,NL,390,0.0,4,0.0
1703,2020-12-31,NL,390,0.0,4,0.0
1704,2021-01-01,NL,390,0.0,4,0.0
1705,2021-01-02,NL,390,0.0,4,0.0
1706,2021-01-03,NL,390,0.0,4,0.0
1707,2021-01-04,NL,391,1.0,4,0.0
1708,2021-01-05,NL,392,1.0,4,0.0
1709,2021-01-06,NL,392,0.0,4,0.0
1710,2021-01-07,NL,392,0.0,4,0.0
1711,2021-01-08,NL,392,0.0,4,0.0
1712,2021-01-09,NL,392,0.0,4,0.0
1713,2021-01-10,NL,393,1.0,4,0.0
1714,2021-01-11,NL,393,0.0,4,0.0
1715,2021-01-12,NL,393,0.0,4,0.0
1716,2021-01-13,NL,393,0.0,4,0.0
1717,2021-01-14,NL,394,1.0,4,0.0
1718,2021-01-15,NL,395,1.0,4,0.0
1719,2021-01-16,NL,395,0.0,4,0.0
1720,2021-01-17,NL,396,1.0,4,0.0
1721,2021-01-18,NL,396,0.0,4,0.0
1722,2021-01-19,NL,396,0.0,4,0.0
1723,2021-01-20,NL,396,0.0,4,0.0
1724,2021-01-21,NL,397,1.0,4,0.0
1725,2021-01-22,NL,398,1.0,4,0.0
1726,2021-01-23,NL,398,0.0,4,0.0
1727,2021-01-24,NL,398,0.0,4,0.0
1728,2021-01-25,NL,398,0.0,4,0.0
1729,2021-01-26,NL,398,0.0,4,0.0
1730,2021-01-27,NL,400,2.0,4,0.0
1731,2021-01-28,NL,404,4.0,4,0.0
1732,2021-01-29,NL,408,4.0,4,0.0
1733,2021-01-30,NL,408,0.0,4,0.0
1734,2021-01-31,NL,408,0.0,4,0.0
1735,2021-02-01,NL,408,0.0,4,0.0
1736,2021-02-02,NL,408,0.0,4,0.0
1737,2021-02-03,NL,410,2.0,4,0.0
1738,2021-02-04,NL,411,1.0,4,0.0
1739,2021-02-05,NL,412,1.0,4,0.0
1740,2021-02-06,NL,415,3.0,4,0.0
1741,2021-02-07,NL,416,1.0,4,0.0
1742,2021-02-08,NL,427,11.0,4,0.0
1743,2021-02-09,NL,457,30.0,4,0.0
1744,2021-02-10,NL,510,53.0,4,0.0
1745,2021-02-11,NL,610,100.0,4,0.0
1746,2021-02-12,NL,660,50.0,4,0.0
1747,2021-02-13,NL,686,26.0,4,0.0
1748,2021-02-14,NL,697,11.0,4,0.0
1749,2021-02-15,NL,704,7.0,4,0.0
1750,2021-02-16,NL,711,7.0,4,0.0
1751,2021-02-17,NL,755,44.0,4,0.0
1752,2021-02-18,NL,803,48.0,4,0.0
1753,2021-02-19,NL,863,60.0,4,0.0
1754,2021-02-20,NL,901,38.0,4,0.0
1755,2021-02-21,NL,926,25.0,4,0.0
1756,2021-02-22,NL,939,13.0,4,0.0
1757,2021-02-23,NL,954,15.0,4,0.0
1758,2021-02-24,NL,962,8.0,5,1.0
1759,2021-02-25,NL,972,10.0,5,0.0
1760,2021-02-26,NL,976,4.0,5,0.0
1761,2021-02-27,NL,980,4.0,6,1.0
1762,2021-02-28,NL,987,7.0,6,0.0
1763,2021-03-01,NL,989,2.0,6,0.0
1764,2021-03-02,NL,994,5.0,6,0.0
1765,2021-03-03,NL,997,3.0,6,0.0
1766,2021-03-04,NL,1002,5.0,6,0.0
1767,2021-03-05,NL,1003,1.0,6,0.0
1768,2021-03-06,NL,1005,2.0,6,0.0
1769,2021-03-07,NL,1006,1.0,6,0.0
1770,2021-03-08,NL,1009,3.0,6,0.0
1771,2021-03-09,NL,1010,1.0,6,0.0
1772,2021-03-10,NL,1010,0.0,6,0.0
1773,2021-03-11,NL,1011,1.0,6,0.0
1774,2021-03-12,NL,1012,1.0,6,0.0
1775,2021-03-13,NL,1012,0.0,6,0.0
1776,2021-03-14,NL,1012,0.0,6,0.0
1777,2021-03-15,NL,1012,0.0,6,0.0
1778,2021-03-16,NL,1013,1.0,6,0.0
1779,2021-03-17,NL,1013,0.0,6,0.0
1780,2021-03-18,NL,1014,1.0,6,0.0
1781,2021-03-19,NL,1014,0.0,6,0.0
1782,2021-03-20,NL,1014,0.0,6,0.0
1783,2021-03-21,NL,1014,0.0,6,0.0
1784,2021-03-22,NL,1014,0.0,6,0.0
1785,2021-03-23,NL,1014,0.0,6,0.0
1786,2021-03-24,NL,1015,1.0,6,0.0
1787,2021-03-25,NL,1015,0.0,6,0.0
1788,2021-03-26,NL,1015,0.0,6,0.0
1789,2021-03-27,NL,1015,0.0,6,0.0
1790,2021-03-28,NL,1016,1.0,6,0.0
1791,2021-03-29,NL,1016,0.0,6,0.0
1792,2021-03-30,NL,1018,2.0,6,0.0
1793,2021-03-31,NL,1019,1.0,6,0.0
1794,2021-04-01,NL,1020,1.0,6,0.0
1795,2021-04-02,NL,1020,0.0,6,0.0
1796,2021-04-03,NL,1020,0.0,6,0.0
1797,2021-04-04,NL,1020,0.0,6,0.0
1798,2021-04-05,NL,1020,0.0,6,0.0
1799,2021-04-06,NL,1020,0.0,6,0.0
1800,2021-04-07,NL,1021,1.0,6,0.0
1801,2021-04-08,NL,1022,1.0,6,0.0
1802,2021-04-09,NL,1025,3.0,6,0.0
1803,2021-04-10,NL,1029,4.0,6,0.0
1804,2021-04-11,NL,1030,1.0,6,0.0
1805,2021-04-12,NL,1030,0.0,6,0.0
1806,2021-04-13,NL,1031,1.0,6,0.0
1807,2021-04-14,NL,1034,3.0,6,0.0
1808,2021-04-15,NL,1036,2.0,6,0.0
1809,2021-04-16,NL,1039,3.0,6,0.0
1810,2021-04-17,NL,1042,3.0,6,0.0
1811,2021-04-18,NL,1043,1.0,6,0.0
1812,2021-04-19,NL,1046,3.0,6,0.0
1813,2021-04-20,NL,1048,2.0,6,0.0
1814,2021-04-21,NL,1049,1.0,6,0.0
1815,2021-04-22,NL,1052,3.0,6,0.0
1816,2020-01-25,NWT,0,,0,
1817,2020-01-26,NWT,0,0.0,0,0.0
1818,2020-01-27,NWT,0,0.0,0,0.0
1819,2020-01-28,NWT,0,0.0,0,0.0
1820,2020-01-29,NWT,0,0.0,0,0.0
1821,2020-01-30,NWT,0,0.0,0,0.0
1822,2020-01-31,NWT,0,0.0,0,0.0
1823,2020-02-01,NWT,0,0.0,0,0.0
1824,2020-02-02,NWT,0,0.0,0,0.0
1825,2020-02-03,NWT,0,0.0,0,0.0
1826,2020-02-04,NWT,0,0.0,0,0.0
1827,2020-02-05,NWT,0,0.0,0,0.0
1828,2020-02-06,NWT,0,0.0,0,0.0
1829,2020-02-07,NWT,0,0.0,0,0.0
1830,2020-02-08,NWT,0,0.0,0,0.0
1831,2020-02-09,NWT,0,0.0,0,0.0
1832,2020-02-10,NWT,0,0.0,0,0.0
1833,2020-02-11,NWT,0,0.0,0,0.0
1834,2020-02-12,NWT,0,0.0,0,0.0
1835,2020-02-13,NWT,0,0.0,0,0.0
1836,2020-02-14,NWT,0,0.0,0,0.0
1837,2020-02-15,NWT,0,0.0,0,0.0
1838,2020-02-16,NWT,0,0.0,0,0.0
1839,2020-02-17,NWT,0,0.0,0,0.0
1840,2020-02-18,NWT,0,0.0,0,0.0
1841,2020-02-19,NWT,0,0.0,0,0.0
1842,2020-02-20,NWT,0,0.0,0,0.0
1843,2020-02-21,NWT,0,0.0,0,0.0
1844,2020-02-22,NWT,0,0.0,0,0.0
1845,2020-02-23,NWT,0,0.0,0,0.0
1846,2020-02-24,NWT,0,0.0,0,0.0
1847,2020-02-25,NWT,0,0.0,0,0.0
1848,2020-02-26,NWT,0,0.0,0,0.0
1849,2020-02-27,NWT,0,0.0,0,0.0
1850,2020-02-28,NWT,0,0.0,0,0.0
1851,2020-02-29,NWT,0,0.0,0,0.0
1852,2020-03-01,NWT,0,0.0,0,0.0
1853,2020-03-02,NWT,0,0.0,0,0.0
1854,2020-03-03,NWT,0,0.0,0,0.0
1855,2020-03-04,NWT,0,0.0,0,0.0
1856,2020-03-05,NWT,0,0.0,0,0.0
1857,2020-03-06,NWT,0,0.0,0,0.0
1858,2020-03-07,NWT,0,0.0,0,0.0
1859,2020-03-08,NWT,0,0.0,0,0.0
1860,2020-03-09,NWT,0,0.0,0,0.0
1861,2020-03-10,NWT,0,0.0,0,0.0
1862,2020-03-11,NWT,0,0.0,0,0.0
1863,2020-03-12,NWT,0,0.0,0,0.0
1864,2020-03-13,NWT,0,0.0,0,0.0
1865,2020-03-14,NWT,0,0.0,0,0.0
1866,2020-03-15,NWT,0,0.0,0,0.0
1867,2020-03-16,NWT,0,0.0,0,0.0
1868,2020-03-17,NWT,0,0.0,0,0.0
1869,2020-03-18,NWT,0,0.0,0,0.0
1870,2020-03-19,NWT,0,0.0,0,0.0
1871,2020-03-20,NWT,0,0.0,0,0.0
1872,2020-03-21,NWT,1,1.0,0,0.0
1873,2020-03-22,NWT,1,0.0,0,0.0
1874,2020-03-23,NWT,1,0.0,0,0.0
1875,2020-03-24,NWT,1,0.0,0,0.0
1876,2020-03-25,NWT,1,0.0,0,0.0
1877,2020-03-26,NWT,1,0.0,0,0.0
1878,2020-03-27,NWT,1,0.0,0,0.0
1879,2020-03-28,NWT,1,0.0,0,0.0
1880,2020-03-29,NWT,1,0.0,0,0.0
1881,2020-03-30,NWT,1,0.0,0,0.0
1882,2020-03-31,NWT,1,0.0,0,0.0
1883,2020-04-01,NWT,2,1.0,0,0.0
1884,2020-04-02,NWT,2,0.0,0,0.0
1885,2020-04-03,NWT,4,2.0,0,0.0
1886,2020-04-04,NWT,4,0.0,0,0.0
1887,2020-04-05,NWT,4,0.0,0,0.0
1888,2020-04-06,NWT,5,1.0,0,0.0
1889,2020-04-07,NWT,5,0.0,0,0.0
1890,2020-04-08,NWT,5,0.0,0,0.0
1891,2020-04-09,NWT,5,0.0,0,0.0
1892,2020-04-10,NWT,5,0.0,0,0.0
1893,2020-04-11,NWT,5,0.0,0,0.0
1894,2020-04-12,NWT,5,0.0,0,0.0
1895,2020-04-13,NWT,5,0.0,0,0.0
1896,2020-04-14,NWT,5,0.0,0,0.0
1897,2020-04-15,NWT,5,0.0,0,0.0
1898,2020-04-16,NWT,5,0.0,0,0.0
1899,2020-04-17,NWT,5,0.0,0,0.0
1900,2020-04-18,NWT,5,0.0,0,0.0
1901,2020-04-19,NWT,5,0.0,0,0.0
1902,2020-04-20,NWT,5,0.0,0,0.0
1903,2020-04-21,NWT,5,0.0,0,0.0
1904,2020-04-22,NWT,5,0.0,0,0.0
1905,2020-04-23,NWT,5,0.0,0,0.0
1906,2020-04-24,NWT,5,0.0,0,0.0
1907,2020-04-25,NWT,5,0.0,0,0.0
1908,2020-04-26,NWT,5,0.0,0,0.0
1909,2020-04-27,NWT,5,0.0,0,0.0
1910,2020-04-28,NWT,5,0.0,0,0.0
1911,2020-04-29,NWT,5,0.0,0,0.0
1912,2020-04-30,NWT,5,0.0,0,0.0
1913,2020-05-01,NWT,5,0.0,0,0.0
1914,2020-05-02,NWT,5,0.0,0,0.0
1915,2020-05-03,NWT,5,0.0,0,0.0
1916,2020-05-04,NWT,5,0.0,0,0.0
1917,2020-05-05,NWT,5,0.0,0,0.0
1918,2020-05-06,NWT,5,0.0,0,0.0
1919,2020-05-07,NWT,5,0.0,0,0.0
1920,2020-05-08,NWT,5,0.0,0,0.0
1921,2020-05-09,NWT,5,0.0,0,0.0
1922,2020-05-10,NWT,5,0.0,0,0.0
1923,2020-05-11,NWT,5,0.0,0,0.0
1924,2020-05-12,NWT,5,0.0,0,0.0
1925,2020-05-13,NWT,5,0.0,0,0.0
1926,2020-05-14,NWT,5,0.0,0,0.0
1927,2020-05-15,NWT,5,0.0,0,0.0
1928,2020-05-16,NWT,5,0.0,0,0.0
1929,2020-05-17,NWT,5,0.0,0,0.0
1930,2020-05-18,NWT,5,0.0,0,0.0
1931,2020-05-19,NWT,5,0.0,0,0.0
1932,2020-05-20,NWT,5,0.0,0,0.0
1933,2020-05-21,NWT,5,0.0,0,0.0
1934,2020-05-22,NWT,5,0.0,0,0.0
1935,2020-05-23,NWT,5,0.0,0,0.0
1936,2020-05-24,NWT,5,0.0,0,0.0
1937,2020-05-25,NWT,5,0.0,0,0.0
1938,2020-05-26,NWT,5,0.0,0,0.0
1939,2020-05-27,NWT,5,0.0,0,0.0
1940,2020-05-28,NWT,5,0.0,0,0.0
1941,2020-05-29,NWT,5,0.0,0,0.0
1942,2020-05-30,NWT,5,0.0,0,0.0
1943,2020-05-31,NWT,5,0.0,0,0.0
1944,2020-06-01,NWT,5,0.0,0,0.0
1945,2020-06-02,NWT,5,0.0,0,0.0
1946,2020-06-03,NWT,5,0.0,0,0.0
1947,2020-06-04,NWT,5,0.0,0,0.0
1948,2020-06-05,NWT,5,0.0,0,0.0
1949,2020-06-06,NWT,5,0.0,0,0.0
1950,2020-06-07,NWT,5,0.0,0,0.0
1951,2020-06-08,NWT,5,0.0,0,0.0
1952,2020-06-09,NWT,5,0.0,0,0.0
1953,2020-06-10,NWT,5,0.0,0,0.0
1954,2020-06-11,NWT,5,0.0,0,0.0
1955,2020-06-12,NWT,5,0.0,0,0.0
1956,2020-06-13,NWT,5,0.0,0,0.0
1957,2020-06-14,NWT,5,0.0,0,0.0
1958,2020-06-15,NWT,5,0.0,0,0.0
1959,2020-06-16,NWT,5,0.0,0,0.0
1960,2020-06-17,NWT,5,0.0,0,0.0
1961,2020-06-18,NWT,5,0.0,0,0.0
1962,2020-06-19,NWT,5,0.0,0,0.0
1963,2020-06-20,NWT,5,0.0,0,0.0
1964,2020-06-21,NWT,5,0.0,0,0.0
1965,2020-06-22,NWT,5,0.0,0,0.0
1966,2020-06-23,NWT,5,0.0,0,0.0
1967,2020-06-24,NWT,5,0.0,0,0.0
1968,2020-06-25,NWT,5,0.0,0,0.0
1969,2020-06-26,NWT,5,0.0,0,0.0
1970,2020-06-27,NWT,5,0.0,0,0.0
1971,2020-06-28,NWT,5,0.0,0,0.0
1972,2020-06-29,NWT,5,0.0,0,0.0
1973,2020-06-30,NWT,5,0.0,0,0.0
1974,2020-07-01,NWT,5,0.0,0,0.0
1975,2020-07-02,NWT,5,0.0,0,0.0
1976,2020-07-03,NWT,5,0.0,0,0.0
1977,2020-07-04,NWT,5,0.0,0,0.0
1978,2020-07-05,NWT,5,0.0,0,0.0
1979,2020-07-06,NWT,5,0.0,0,0.0
1980,2020-07-07,NWT,5,0.0,0,0.0
1981,2020-07-08,NWT,5,0.0,0,0.0
1982,2020-07-09,NWT,5,0.0,0,0.0
1983,2020-07-10,NWT,5,0.0,0,0.0
1984,2020-07-11,NWT,5,0.0,0,0.0
1985,2020-07-12,NWT,5,0.0,0,0.0
1986,2020-07-13,NWT,5,0.0,0,0.0
1987,2020-07-14,NWT,5,0.0,0,0.0
1988,2020-07-15,NWT,5,0.0,0,0.0
1989,2020-07-16,NWT,5,0.0,0,0.0
1990,2020-07-17,NWT,5,0.0,0,0.0
1991,2020-07-18,NWT,5,0.0,0,0.0
1992,2020-07-19,NWT,5,0.0,0,0.0
1993,2020-07-20,NWT,5,0.0,0,0.0
1994,2020-07-21,NWT,5,0.0,0,0.0
1995,2020-07-22,NWT,5,0.0,0,0.0
1996,2020-07-23,NWT,5,0.0,0,0.0
1997,2020-07-24,NWT,5,0.0,0,0.0
1998,2020-07-25,NWT,5,0.0,0,0.0
1999,2020-07-26,NWT,5,0.0,0,0.0
2000,2020-07-27,NWT,5,0.0,0,0.0
2001,2020-07-28,NWT,5,0.0,0,0.0
2002,2020-07-29,NWT,5,0.0,0,0.0
2003,2020-07-30,NWT,5,0.0,0,0.0
2004,2020-07-31,NWT,5,0.0,0,0.0
2005,2020-08-01,NWT,5,0.0,0,0.0
2006,2020-08-02,NWT,5,0.0,0,0.0
2007,2020-08-03,NWT,5,0.0,0,0.0
2008,2020-08-04,NWT,5,0.0,0,0.0
2009,2020-08-05,NWT,5,0.0,0,0.0
2010,2020-08-06,NWT,5,0.0,0,0.0
2011,2020-08-07,NWT,5,0.0,0,0.0
2012,2020-08-08,NWT,5,0.0,0,0.0
2013,2020-08-09,NWT,5,0.0,0,0.0
2014,2020-08-10,NWT,5,0.0,0,0.0
2015,2020-08-11,NWT,5,0.0,0,0.0
2016,2020-08-12,NWT,5,0.0,0,0.0
2017,2020-08-13,NWT,5,0.0,0,0.0
2018,2020-08-14,NWT,5,0.0,0,0.0
2019,2020-08-15,NWT,5,0.0,0,0.0
2020,2020-08-16,NWT,5,0.0,0,0.0
2021,2020-08-17,NWT,5,0.0,0,0.0
2022,2020-08-18,NWT,5,0.0,0,0.0
2023,2020-08-19,NWT,5,0.0,0,0.0
2024,2020-08-20,NWT,5,0.0,0,0.0
2025,2020-08-21,NWT,5,0.0,0,0.0
2026,2020-08-22,NWT,5,0.0,0,0.0
2027,2020-08-23,NWT,5,0.0,0,0.0
2028,2020-08-24,NWT,5,0.0,0,0.0
2029,2020-08-25,NWT,5,0.0,0,0.0
2030,2020-08-26,NWT,5,0.0,0,0.0
2031,2020-08-27,NWT,5,0.0,0,0.0
2032,2020-08-28,NWT,5,0.0,0,0.0
2033,2020-08-29,NWT,5,0.0,0,0.0
2034,2020-08-30,NWT,5,0.0,0,0.0
2035,2020-08-31,NWT,5,0.0,0,0.0
2036,2020-09-01,NWT,5,0.0,0,0.0
2037,2020-09-02,NWT,5,0.0,0,0.0
2038,2020-09-03,NWT,5,0.0,0,0.0
2039,2020-09-04,NWT,5,0.0,0,0.0
